age,gender,location,device_type,ad_type,hour_of_day,budget,avg_competitor_bid,click
44,M,Rural,Tablet,Text,19,2458.938873623263,1.5518851249296162,0
59,M,Suburban,Desktop,Banner,4,1817.2306248395587,1.5585549287039742,0
19,M,Rural,Mobile,Text,13,1161.8663424932288,1.5430355163065932,0
43,F,Suburban,Desktop,Banner,15,2468.4558529067567,1.2714143130303692,0
34,M,Suburban,Tablet,Video,12,1294.2706775284664,0.15987213268980152,0
57,M,Rural,Tablet,Video,11,1112.044986370177,0.8270162514828622,0
50,M,Urban,Desktop,Video,0,929.1690460396338,0.7180248648118234,0
26,M,Suburban,Desktop,Video,7,2067.971318142738,0.14015897224519194,0
60,M,Urban,Tablet,Video,7,1106.197440759096,0.2627638269276155,0
56,M,Rural,Tablet,Banner,22,1437.069092365067,0.8988071059200579,0
46,F,Rural,Mobile,Banner,21,2272.6574983059436,1.7734505150558153,0
59,M,Rural,Desktop,Banner,14,2484.5731458584605,1.9273077534636436,0
43,F,Rural,Desktop,Text,2,1286.911660886131,1.5125087693443264,0
52,M,Suburban,Mobile,Text,7,2607.0002261234413,0.5286963147217022,0
42,F,Suburban,Tablet,Video,22,644.8918408812677,1.8512705556201499,0
41,F,Urban,Tablet,Video,23,2964.6819898519443,1.9581625992779121,0
30,F,Urban,Mobile,Video,17,1542.1911624206778,0.9174687341292828,0
24,M,Suburban,Desktop,Text,23,1312.2130413648265,1.0916046825873542,0
53,M,Rural,Tablet,Text,6,2809.1893653080324,0.757406959885314,0
62,M,Urban,Mobile,Banner,21,830.9725638689772,1.7188897224105055,0
37,M,Suburban,Mobile,Text,11,1394.4967809978,0.665598061740524,0
18,M,Urban,Mobile,Video,14,1397.2527949965838,0.3065450420612361,0
25,M,Suburban,Tablet,Banner,7,1560.904246166816,0.9664023522036093,0
63,F,Rural,Tablet,Text,15,2620.847692835303,0.42211078386247447,0
33,F,Suburban,Mobile,Banner,4,2623.453710148474,0.9188119133227841,0
31,F,Urban,Mobile,Text,4,1979.0932418532013,1.2123149135646496,0
29,M,Suburban,Tablet,Text,8,2979.396905179515,1.6249440855247768,0
40,M,Urban,Tablet,Text,12,2610.4019460339887,1.4147738330615456,0
32,F,Urban,Tablet,Video,14,2202.6731499172365,1.50325577712612,0
45,M,Urban,Tablet,Text,7,998.6460562491296,1.22198325535225,0
51,M,Rural,Tablet,Video,11,1874.3268471752551,0.25459678448935424,0
19,M,Rural,Mobile,Banner,19,1034.7668499850836,1.772054714894958,0
49,F,Suburban,Tablet,Text,8,1254.140582474006,1.4264779816300055,0
40,F,Suburban,Tablet,Video,14,2214.6595191024217,1.6007902910764102,0
39,M,Urban,Mobile,Video,14,961.0492844977309,1.8877645147673858,0
42,F,Rural,Mobile,Banner,12,727.1024579910974,1.9394543757588385,0
39,F,Suburban,Desktop,Banner,14,1828.8639812391862,1.9306304537616275,0
39,M,Suburban,Tablet,Banner,21,502.37864779992157,0.6122161506258901,0
59,M,Rural,Desktop,Text,4,2022.2883705778106,1.7180826329944088,0
23,F,Urban,Desktop,Text,9,2753.3539530048533,1.9214614385805473,0
32,F,Suburban,Mobile,Banner,22,975.6067221583273,1.442006767427946,0
60,M,Urban,Mobile,Text,11,1456.9228203954476,1.4602526120175752,0
54,M,Rural,Desktop,Video,16,2790.9162377629145,1.779978084730472,0
50,M,Rural,Desktop,Video,8,2259.6779505464337,0.6463418737154257,0
25,F,Suburban,Desktop,Text,4,838.2842941616875,0.46454437705975427,0
61,F,Suburban,Desktop,Text,8,1454.9863061661194,0.9302254579302335,0
61,M,Rural,Tablet,Video,4,2389.987953263927,1.9047696690003795,0
22,M,Urban,Desktop,Video,22,2161.94451534228,0.21488920897467637,0
56,M,Urban,Mobile,Text,13,889.1465898242254,0.9407715215618485,0
21,M,Rural,Desktop,Text,6,656.2052088210625,1.4125174424995226,0
23,F,Suburban,Desktop,Banner,8,2204.1620331451204,1.3374177101079971,0
62,M,Rural,Mobile,Banner,11,2022.5569547891466,1.6388102492396661,0
49,M,Suburban,Desktop,Text,4,648.3567604794575,0.6122512961266178,0
47,F,Urban,Mobile,Video,6,2937.0297288601996,0.5445110413073595,0
64,M,Suburban,Tablet,Text,4,1131.0964275343827,1.672144541561309,0
52,F,Urban,Tablet,Video,19,1465.0588716078319,1.6688553435746816,0
57,F,Rural,Mobile,Text,16,943.9937231036749,0.5727730950393616,0
33,F,Suburban,Tablet,Text,10,2571.3054255168922,0.9365136481685388,0
30,M,Urban,Tablet,Video,4,2906.4205211455323,0.9581788911019261,0
59,F,Suburban,Tablet,Video,3,1033.264183407534,1.0752135140354206,0
47,M,Urban,Mobile,Text,0,1207.922710157699,1.689196415008256,0
36,F,Urban,Desktop,Video,0,2266.2899637108467,1.246434891449091,0
34,F,Rural,Tablet,Video,13,1819.7229838798382,1.0846014716675338,0
36,F,Rural,Desktop,Text,20,762.6687191179478,0.6500213515414616,0
45,M,Suburban,Desktop,Banner,8,2821.5482422857717,0.17677205039183458,0
43,M,Urban,Tablet,Banner,0,2027.8777724555407,1.8444124456914923,0
54,F,Rural,Tablet,Video,7,1253.1437747347832,1.4607937463752845,0
43,M,Suburban,Desktop,Text,12,1724.507822544963,0.24136812091325352,0
40,F,Rural,Tablet,Video,8,1750.617129000738,0.6653364698289667,0
26,F,Suburban,Mobile,Text,14,1813.5444067912238,1.3293761988599013,0
29,F,Rural,Mobile,Banner,10,1743.2642451357053,0.49732905328622334,0
18,F,Rural,Tablet,Banner,3,1904.483132624817,0.2996643559030884,0
18,M,Urban,Desktop,Banner,7,1483.3817513976346,1.1456089019401199,0
64,F,Urban,Tablet,Video,12,865.4067379413411,0.7251807973584523,0
51,M,Rural,Mobile,Banner,16,2161.4577730106225,1.6727058752427948,0
49,F,Urban,Desktop,Banner,3,2481.2162431305264,1.9063575500219485,0
42,F,Rural,Tablet,Video,9,2602.545507880839,1.2165574078842867,0
57,F,Suburban,Mobile,Text,1,554.8802644071872,1.4545020623259166,0
62,F,Rural,Desktop,Banner,14,1511.5633255533626,1.968514703065642,0
18,F,Rural,Mobile,Text,19,2946.0956048367652,0.5293106771216604,0
33,M,Suburban,Tablet,Text,17,656.4077471178673,1.8192390072733176,0
56,M,Suburban,Tablet,Video,13,2463.885235723972,1.1627481985643449,0
22,F,Urban,Mobile,Text,2,815.2823772689067,0.4565162469319318,0
39,M,Suburban,Mobile,Text,0,2561.597901729788,0.6494204034252383,0
46,M,Urban,Mobile,Video,2,2180.553247465966,1.407354887012223,0
20,F,Rural,Mobile,Text,22,2312.582720723425,1.8517507973214529,0
29,F,Suburban,Mobile,Banner,12,2943.3028741344297,0.326044376962065,0
43,F,Rural,Desktop,Video,7,2848.709457767227,1.31458415313334,0
33,F,Urban,Tablet,Video,21,1260.9287060304364,0.8160868644672324,0
54,M,Suburban,Desktop,Video,16,1438.0412984115628,0.7112229832528159,0
39,M,Urban,Mobile,Banner,22,1517.954287973874,0.44208150555883363,0
46,M,Urban,Desktop,Text,15,951.4372164026231,1.7875029128414641,0
31,M,Suburban,Tablet,Text,15,1452.8372062448352,0.7920852547665768,0
45,F,Suburban,Mobile,Text,11,2947.562169132984,0.9422445065555348,0
22,F,Urban,Mobile,Banner,18,1723.9075895366038,0.4940199183454965,0
64,F,Suburban,Tablet,Text,15,2881.5022220531982,1.2549026068460016,0
47,F,Urban,Desktop,Text,14,678.6449224108671,0.9363776905966306,0
63,M,Rural,Tablet,Banner,8,598.213813325981,0.46670392580185727,0
22,M,Rural,Tablet,Banner,15,1938.3253340645056,0.689915482841395,0
29,F,Suburban,Desktop,Text,1,2340.6344782223036,0.8432173375052656,0
33,M,Suburban,Desktop,Banner,9,1043.647529987108,0.2462611664560644,0
43,M,Rural,Mobile,Banner,11,1758.3962214408475,0.1985360578172971,0
43,F,Urban,Mobile,Banner,17,2682.351250370095,1.9857239054590816,0
38,M,Urban,Mobile,Video,17,2404.3111233445015,1.862654655381623,0
56,F,Urban,Tablet,Video,3,1079.5347948320207,1.2269958914572736,1
53,M,Suburban,Desktop,Text,1,1336.1785382405767,0.5650703924103442,0
50,M,Urban,Desktop,Text,6,1264.478170237153,0.5415843043611346,1
47,F,Suburban,Mobile,Banner,18,2298.767253343766,0.9369970867801866,0
54,F,Suburban,Tablet,Text,10,2920.452869304394,0.8336956755402077,0
40,F,Suburban,Tablet,Video,12,1200.1961086991168,1.4927563696130948,0
27,M,Rural,Desktop,Text,19,1970.7512988701221,0.8735077168837269,0
22,F,Urban,Desktop,Text,16,2971.3962593324713,1.9152105585009855,0
53,M,Suburban,Desktop,Video,9,893.9486086964472,0.5805290298831023,0
51,F,Urban,Desktop,Video,15,2147.705787796016,0.15062390278366813,0
48,M,Rural,Tablet,Banner,19,1329.9702428646592,1.246280837672751,0
27,F,Urban,Mobile,Banner,15,2979.171394641139,1.9770737057273144,0
36,F,Rural,Desktop,Banner,19,771.9283875383751,1.7176876038549054,0
49,M,Suburban,Desktop,Text,19,1628.141542606486,0.10990547416640606,0
18,M,Suburban,Desktop,Text,15,1137.4334073663535,1.1928895864883011,0
22,F,Rural,Tablet,Text,18,579.2058538415688,0.962205320589684,0
62,M,Suburban,Mobile,Video,12,2908.9929289090783,1.559895423737772,0
21,F,Urban,Tablet,Text,22,1920.429685644733,0.5801696315583033,0
33,M,Urban,Mobile,Video,19,2251.967890846258,0.5631133522291085,0
41,M,Rural,Tablet,Text,10,2050.687360993433,0.7017446779523848,0
33,F,Urban,Desktop,Text,11,871.1840164947689,0.5677089551862278,0
19,F,Suburban,Desktop,Video,16,926.4010096060697,0.1416817958852386,0
45,M,Suburban,Mobile,Video,14,2066.1138082628177,1.2935627184888203,0
49,M,Suburban,Tablet,Video,2,2449.523790511943,1.264230273017859,0
44,M,Urban,Mobile,Banner,8,2027.6755050767638,1.7183897046479402,0
37,M,Suburban,Tablet,Banner,9,1925.9346839494324,1.42571907528089,0
41,F,Urban,Desktop,Text,11,2364.9057960187065,1.3176497919185277,0
29,F,Rural,Mobile,Text,21,1109.0208927087183,0.5409776927342692,0
52,M,Suburban,Mobile,Text,23,2329.115373240041,1.5062481135412955,0
50,F,Rural,Desktop,Banner,8,1528.0511124721131,1.7252188083638351,0
50,M,Urban,Desktop,Text,23,2185.1252321769553,0.9434237673401419,0
60,M,Urban,Desktop,Video,4,1186.791632690435,1.1269596375037338,0
54,M,Rural,Desktop,Video,21,843.6623781331004,1.5902395844239456,0
29,F,Suburban,Desktop,Banner,1,572.897540856261,0.9846803920880344,0
20,M,Suburban,Desktop,Video,12,2508.685521187621,1.3663767174425492,0
18,F,Suburban,Tablet,Video,10,992.4230456066591,0.5081663749795986,0
50,F,Rural,Tablet,Text,8,1408.660875334635,1.2100802745513564,0
57,M,Urban,Mobile,Video,21,2422.1373268992456,0.17063768117183964,0
27,F,Rural,Tablet,Video,7,1625.4548380432095,0.4970463511669675,0
60,M,Urban,Mobile,Banner,22,1043.8722970153199,1.8496586206294232,1
61,M,Suburban,Tablet,Video,14,986.9060074705725,1.230913603464691,0
46,F,Suburban,Tablet,Video,15,1519.83836780078,0.9654658239782521,0
30,M,Urban,Desktop,Text,9,1912.9409148586356,1.0917474941675869,0
29,F,Suburban,Tablet,Text,1,1480.8792425524211,0.10005576493905292,0
48,F,Rural,Tablet,Text,14,2761.423935548715,0.9732389258447435,0
63,F,Urban,Tablet,Banner,17,509.5850757836033,0.373566719979192,0
19,M,Suburban,Desktop,Text,12,1505.0290084144947,1.7304527262855647,0
52,F,Suburban,Desktop,Video,4,2357.087185537289,0.8856960216925664,0
40,M,Suburban,Tablet,Banner,18,2727.227792834876,0.5408168762420924,0
34,M,Suburban,Mobile,Video,0,1396.0045439843452,1.0725136968456295,0
43,F,Urban,Tablet,Video,2,2183.972823430653,0.7948640882433532,0
25,F,Urban,Desktop,Text,22,1950.8718825459327,0.9740843228555481,0
46,M,Suburban,Desktop,Banner,9,1003.8311663429021,1.4789269022343328,0
43,F,Rural,Mobile,Banner,14,2202.3608758711666,1.0675350660383824,0
27,F,Rural,Desktop,Text,15,1123.9115199162568,1.8384125010043963,0
43,F,Rural,Desktop,Banner,3,2459.769167060049,0.5879689357940208,0
51,M,Rural,Tablet,Video,23,2664.7529879193285,0.7195227401941311,0
58,F,Urban,Mobile,Banner,21,1696.055742370502,1.577336975396656,0
24,M,Urban,Desktop,Video,19,635.3114783349318,1.5884372309363224,0
21,M,Rural,Desktop,Banner,2,2343.3813973954716,1.9555267681516437,0
62,F,Urban,Tablet,Banner,4,1668.0379045172017,1.293946185119043,0
28,F,Rural,Tablet,Text,2,736.2980751768706,1.1902839513616428,0
46,M,Suburban,Tablet,Text,7,1327.8425526787146,1.2188109895258514,0
53,M,Suburban,Tablet,Banner,5,1226.602874649476,0.7865136584549353,0
42,F,Rural,Mobile,Video,14,2315.898496434743,0.8314216818457218,0
38,M,Urban,Tablet,Text,5,1560.1667621974889,0.6317218242479512,0
53,F,Rural,Mobile,Text,22,1967.6192483750629,1.2340750796668738,0
27,M,Urban,Desktop,Text,6,1752.7465297422268,1.6964587181504525,0
54,F,Suburban,Desktop,Banner,7,2310.6423205980354,1.303621751009193,0
26,M,Urban,Tablet,Video,15,2295.1271143598133,0.9979054312191932,0
41,F,Rural,Tablet,Video,20,1621.9745810639579,0.22089504269231292,0
52,F,Suburban,Tablet,Banner,12,837.583329494996,0.5705503472808976,0
52,M,Suburban,Desktop,Video,4,1519.690888622137,1.7055293248244832,0
53,F,Urban,Desktop,Text,21,900.3380397704959,0.8528002176862791,0
35,M,Suburban,Desktop,Video,19,2897.8947890133886,1.7825745764215728,0
56,M,Suburban,Mobile,Text,1,2875.360245000343,0.5611409818708845,0
49,M,Urban,Desktop,Text,13,1641.7141557139632,1.1938707729049347,0
41,M,Suburban,Tablet,Banner,17,569.0696896909251,1.931102562792646,1
40,F,Rural,Mobile,Text,17,1436.6092239159934,1.1580143987631337,0
49,M,Urban,Mobile,Video,17,2737.735021656161,0.4969505793882826,0
54,M,Urban,Mobile,Video,14,1220.0528397836558,0.5361399375895007,0
29,M,Urban,Desktop,Video,4,2054.9496111465005,0.39960483208595976,0
30,F,Urban,Desktop,Video,1,959.8430722614507,0.1403362304433628,0
40,M,Rural,Desktop,Video,22,2562.910514212101,1.4156111530550488,0
42,F,Urban,Desktop,Text,10,2729.743302161588,1.587860164020401,0
52,F,Rural,Tablet,Banner,19,2037.7992400755097,1.658488942547367,0
58,M,Urban,Mobile,Banner,9,2059.4062015209574,0.24007455796365182,0
47,F,Urban,Mobile,Video,4,1446.4000735077916,1.8903043153816652,0
34,M,Suburban,Mobile,Text,1,2267.7284140512706,1.2750868607397892,0
37,F,Suburban,Mobile,Banner,11,1696.153966323938,0.26786134051950355,0
42,F,Rural,Mobile,Video,16,2363.717169815142,0.2612870867183809,0
39,M,Suburban,Tablet,Text,21,2921.2797392943767,1.0686215791492102,0
30,F,Urban,Tablet,Banner,4,2555.9396601123667,0.5641586914067509,0
36,M,Rural,Mobile,Text,20,1793.3281115969844,0.5542785349130287,0
53,F,Suburban,Mobile,Video,17,2947.2212890413034,0.12235793183490612,0
29,M,Urban,Desktop,Text,15,2017.7055734209794,1.0164528689419212,0
58,M,Suburban,Mobile,Banner,7,662.1810489062584,0.2645266373776225,0
36,M,Suburban,Tablet,Banner,3,2325.91905930042,0.2458492658181207,0
29,M,Suburban,Desktop,Text,3,2550.1553268764715,0.40142868939697374,0
26,F,Suburban,Tablet,Banner,23,837.0985149258232,0.1202505131166442,0
24,M,Urban,Desktop,Text,3,2198.224916201837,0.2966505272470249,0
45,M,Suburban,Desktop,Text,16,2802.291601760482,1.229250659981188,0
31,M,Rural,Mobile,Video,19,1128.5648820904269,0.5877324183257864,0
48,M,Rural,Tablet,Video,9,1962.521522174682,0.23076147629906144,0
36,F,Suburban,Tablet,Text,0,1186.470711645353,0.3574186821522225,0
64,M,Rural,Mobile,Banner,21,2436.018537018432,0.18197077531527156,0
33,F,Suburban,Desktop,Video,17,1951.6500930616628,1.5762201789764227,0
22,M,Urban,Desktop,Banner,14,1570.1908693076057,1.1668264719773622,0
52,M,Urban,Tablet,Text,9,572.4699725910757,1.0008541309005494,1
29,M,Rural,Mobile,Banner,15,2861.997369795616,1.7592117179223956,0
42,M,Rural,Mobile,Banner,3,1744.3481824459493,0.25134197956990173,0
38,M,Suburban,Tablet,Text,23,2510.2738579159895,0.17062048606828706,0
53,M,Suburban,Desktop,Video,17,1479.7372781785202,0.9057749584844955,0
40,F,Suburban,Desktop,Video,20,2622.7590925305594,0.6016365044199412,0
33,F,Urban,Mobile,Banner,10,900.0973760638649,1.0040543763383785,0
56,M,Suburban,Desktop,Text,7,1078.734780128731,1.8165164846878223,0
62,M,Urban,Desktop,Text,0,1333.478489865257,0.9478914080121447,0
59,M,Rural,Desktop,Video,21,721.4883433108162,0.42527759408270005,0
56,F,Urban,Tablet,Text,1,1609.6023567509808,1.6158820230719673,0
31,M,Rural,Mobile,Text,20,1714.8109721583273,0.8387049571708297,0
48,F,Urban,Tablet,Banner,16,786.99999436649,1.5345869211465142,0
22,F,Urban,Tablet,Banner,19,1567.7467655993826,0.368644224404015,0
52,F,Suburban,Desktop,Video,18,993.2401267274655,0.740597544248138,0
40,F,Rural,Mobile,Video,9,2688.029424455865,0.14294897288674213,0
46,F,Urban,Desktop,Banner,20,1773.2335602738478,0.5473225388523838,0
60,M,Urban,Mobile,Text,7,2879.9153557493783,1.3293275579650767,0
28,F,Rural,Desktop,Text,20,1353.57873381394,0.656975059540435,0
35,F,Urban,Mobile,Banner,8,1353.4878568918768,0.3644970392684479,0
64,M,Rural,Mobile,Banner,9,1346.7796170436222,0.2068551142146552,0
29,M,Rural,Desktop,Banner,19,1170.7112847209883,1.2452347293710315,0
26,F,Rural,Desktop,Banner,4,2460.591538088785,0.24647301629006801,0
27,M,Urban,Tablet,Text,8,1206.8520279784973,1.6177196733963048,0
61,M,Urban,Tablet,Text,10,1220.0330334468952,0.7786457032686228,0
34,M,Suburban,Mobile,Video,17,617.2406466640678,0.6793941722654594,0
55,F,Rural,Desktop,Banner,20,2913.403453929735,1.287112788101208,0
24,F,Urban,Desktop,Video,23,2715.734622117517,1.1575756392574814,0
63,M,Urban,Tablet,Text,0,1231.274139606308,1.976417569229206,0
30,M,Rural,Desktop,Video,15,1801.922593227336,0.19735096156196363,0
57,F,Rural,Mobile,Text,19,1706.8627408611387,1.7176028431568775,0
59,F,Rural,Mobile,Text,23,719.2577413143856,1.2389970656010227,0
26,M,Suburban,Mobile,Video,9,1827.9928469272736,1.776977164819391,0
44,F,Suburban,Tablet,Video,17,783.3164922282697,1.4184334488041421,0
19,F,Suburban,Mobile,Banner,0,1585.2240665576242,1.5484644362170212,0
22,M,Rural,Tablet,Text,5,719.5107171525428,1.5947289734235262,0
46,M,Urban,Tablet,Banner,21,1972.2904642180022,0.12879414683672158,0
54,F,Rural,Mobile,Banner,0,622.5222093146886,1.6927510700412842,0
55,F,Urban,Tablet,Text,2,2071.0715754923963,1.3908093520519198,0
36,F,Suburban,Tablet,Video,12,2268.0461731787036,1.9000283935051097,0
25,M,Suburban,Mobile,Banner,11,1927.1579826941759,0.35306521582805095,0
62,M,Suburban,Mobile,Banner,23,1673.7250760247584,1.8509929171916517,0
18,M,Urban,Tablet,Text,13,651.9817658389636,1.7235068748769784,0
39,M,Urban,Tablet,Video,23,528.3831772682191,0.5300320986860931,0
34,F,Rural,Desktop,Video,16,1356.0788231932688,0.33573321638201914,0
24,M,Rural,Mobile,Banner,15,2428.1310851603275,1.294361447055953,0
42,M,Rural,Desktop,Text,12,2118.1947374184256,1.384317596400754,0
62,F,Suburban,Tablet,Banner,3,813.2023593263209,1.4507441540516925,0
21,M,Rural,Desktop,Video,14,2219.8479080092375,1.7065558571541983,0
53,F,Suburban,Tablet,Banner,8,1937.2889760275054,1.1577433901662375,0
23,M,Urban,Desktop,Text,16,916.8079838641805,0.6395219329690364,0
48,F,Suburban,Tablet,Banner,10,2388.2541035531995,1.7284245616892724,0
36,F,Suburban,Tablet,Video,19,2575.7612717070797,0.9234447484442865,0
61,F,Suburban,Tablet,Text,6,1081.3935791840595,0.9257611748462918,0
56,M,Urban,Mobile,Text,6,2089.715733408292,1.0357177668397648,0
44,F,Urban,Tablet,Text,22,1445.3312005756388,1.6875542774234151,0
27,M,Rural,Mobile,Text,3,646.1524954647148,1.944478729465789,0
43,M,Rural,Tablet,Text,7,2653.3830597156916,0.4250887140181129,0
36,M,Rural,Desktop,Banner,18,2551.8612024044187,0.3320742219394794,0
56,M,Urban,Tablet,Text,13,1294.8562703503885,0.646844343189442,0
20,M,Urban,Tablet,Video,21,1828.7629170262717,1.8180664428616913,1
62,M,Urban,Desktop,Text,22,1780.9240985292884,1.103433904742348,0
30,F,Urban,Tablet,Video,3,943.6478284253997,0.11075135877056708,0
45,F,Urban,Tablet,Video,20,864.1847709893409,1.2056469090562583,0
37,M,Suburban,Tablet,Video,16,2610.6696885125984,1.143021041099011,1
45,M,Rural,Desktop,Video,23,2668.3952862694314,0.25167770454284,0
25,M,Suburban,Tablet,Video,17,2312.949275252009,0.3830313554534167,0
58,M,Rural,Mobile,Banner,20,681.9138125186165,0.2767618941588621,0
56,M,Suburban,Mobile,Video,14,2772.855438101063,1.0901945169282488,0
18,F,Urban,Mobile,Video,4,2951.8818371458324,1.108865037738534,0
20,F,Rural,Mobile,Video,14,2439.0348227242735,0.9742656089933563,0
30,M,Suburban,Desktop,Banner,3,1383.531670616724,0.9568554891536764,0
45,M,Rural,Tablet,Text,3,1514.436930882459,1.2028518720906096,0
42,F,Urban,Mobile,Video,11,2674.0918169499196,1.358096109560507,0
50,M,Urban,Tablet,Banner,17,1200.4652688925057,1.9311859937593059,0
55,M,Rural,Tablet,Banner,18,854.6440277896068,1.1357531137791264,0
23,M,Rural,Desktop,Banner,17,2557.0107291787135,0.6048083961305539,0
61,F,Urban,Tablet,Text,0,983.3313756975408,1.9517412488005934,0
62,F,Urban,Mobile,Banner,3,2768.2495718759556,0.30094938677420513,0
49,M,Urban,Mobile,Video,14,1989.2053175402225,0.6940580810759929,0
